MOVIE_ID,MOVIE_NAME,TITULO_LIMPIO,FORMATO,IDIOMA,CATEGORIA,DESCRIPCION,FAMILIA,NOMBRE_ORIGINAL,DESCRIPCION2,ACTOR_PRINCIPAL,DIRECTOR,DURACION,CATEGORIA_CINEPOLIS,NOMBRE_ORIGINAL_CLEAN,TITULO_LIMPIO_CLEAN,NOMBRE_UNICO
1406,Implacable SP Esp,IMPLACABLE SP,2D,ESP,SUSPENSE,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",IMPLACABLE,Implacable SP Esp,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",JASON STATHAM; JASON FLEMYNG; MERAB NINIDZE,DAVID AYER,116 minutos,ACCION; CRIMEN; SUSPENSE,IMPLACABLE SP,IMPLACABLE SP,IMPLACABLE
1407,Implacable SP Sub,IMPLACABLE SP,2D,SUB,SUSPENSE,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",IMPLACABLE,Implacable SP Sub,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",JASON STATHAM; JASON FLEMYNG; MERAB NINIDZE,DAVID AYER,116 minutos,ACCION; CRIMEN; SUSPENSE,IMPLACABLE SP,IMPLACABLE SP,IMPLACABLE
1796,Implacable Sub,IMPLACABLE,2D,SUB,SUSPENSE,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",IMPLACABLE,Implacable Sub,"levon cade dejó atrás una distinguida carrera militar en operaciones encubiertas para llevar una vida sencilla trabajando en la construcción. pero cuando la hija de su jefe, quien es como familia para él, es capturada por traficantes de personas, su búsqueda para traerla de regreso revela un mundo de corrupción mucho mayor de lo que jamás pudo imaginar.",JASON STATHAM; JASON FLEMYNG; MERAB NINIDZE,DAVID AYER,116 minutos,ACCION; CRIMEN; SUSPENSE,IMPLACABLE,IMPLACABLE,IMPLACABLE
34,Infierno En El Pantano SP Esp,INFIERNO EN EL PANTANO SP,2D,ESP,ACCION,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",INFIERNO EN EL PANTANO,Infierno En El Pantano SP Esp,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",ANDY LAU; BAI YU; KAREN MOK,ANTHONY PUN                                               │,136 minutos,ACCION,INFIERNO EN EL PANTANO SP,INFIERNO EN EL PANTANO SP,INFIERNO EN EL PANTANO
77,Infierno En El Pantano Esp,INFIERNO EN EL PANTANO,2D,ESP,ACCION,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",INFIERNO EN EL PANTANO,Infierno En El Pantano Esp,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",ANDY LAU; BAI YU; KAREN MOK,ANTHONY PUN                                               │,136 minutos,ACCION,INFIERNO EN EL PANTANO,INFIERNO EN EL PANTANO,INFIERNO EN EL PANTANO
228,Infierno En El Pantano Sub,INFIERNO EN EL PANTANO,2D,SUB,ACCION,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",INFIERNO EN EL PANTANO,Infierno En El Pantano Sub,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",ANDY LAU; BAI YU; KAREN MOK,ANTHONY PUN                                               │,136 minutos,ACCION,INFIERNO EN EL PANTANO,INFIERNO EN EL PANTANO,INFIERNO EN EL PANTANO
451,Infierno En El Pantano SP Sub,INFIERNO EN EL PANTANO SP,2D,SUB,ACCION,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",INFIERNO EN EL PANTANO,Infierno En El Pantano SP Sub,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",ANDY LAU; BAI YU; KAREN MOK,ANTHONY PUN                                               │,136 minutos,ACCION,INFIERNO EN EL PANTANO SP,INFIERNO EN EL PANTANO SP,INFIERNO EN EL PANTANO
665,Infierno en altamar Dob,INFIERNO EN ALTAMAR,2D,DUB,,,INFIERNO EN ALTAMAR,Infierno en altamar Dob,,,,100 minutos,,INFIERNO EN ALTAMAR,INFIERNO EN ALTAMAR,INFIERNO EN ALTAMAR
59,Infierno en el pantano Dob,INFIERNO EN EL PANTANO,2D,DUB,ACCION,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",INFIERNO EN EL PANTANO,Infierno en el pantano Dob,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",ANDY LAU; BAI YU; KAREN MOK,ANTHONY PUN                                               │,136 minutos,ACCION,INFIERNO EN EL PANTANO,INFIERNO EN EL PANTANO,INFIERNO EN EL PANTANO
731,Infierno en el pantano Sub,INFIERNO EN EL PANTANO,2D,SUB,ACCION,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",INFIERNO EN EL PANTANO,Infierno en el pantano Sub,"en una planta de reciclaje de hong kong, un incendio masivo destapa una crisis de radiación causada por el contrabando ilegal de basura. un asesor gubernamental, un ejecutivo y los bomberos se embarcan en una misión de alto riesgo para mitigar el desastre y salvar la ciudad.                                           │",ANDY LAU; BAI YU; KAREN MOK,ANTHONY PUN                                               │,136 minutos,ACCION,INFIERNO EN EL PANTANO,INFIERNO EN EL PANTANO,INFIERNO EN EL PANTANO
421,Instinto materno Sub,INSTINTO MATERNO,2D,SUB,,,INSTINTO MATERNO,Instinto materno Sub,,,,100 minutos,,INSTINTO MATERNO,INSTINTO MATERNO,INSTINTO MATERNO
252,Interestelar Dig Esp,INTERESTELAR DIG,2D,ESP,,,INTERESTELAR DIG,Interestelar Dig Esp,,,,100 minutos,,INTERESTELAR DIG,INTERESTELAR DIG,INTERESTELAR DIG
1551,Invasión zombie: Hijos del apocalipsis Esp,INVASIÓN ZOMBIE: HIJOS DEL APOCALIPSIS,2D,ESP,,,INVASION ZOMBIE,Invasión zombie: Hijos del apocalipsis Esp,,,,100 minutos,,INVASIÓN ZOMBIE: HIJOS DEL APOCALIPSIS,INVASIÓN ZOMBIE: HIJOS DEL APOCALIPSIS,INVASION ZOMBIE: HIJOS DEL APOCALIPSIS
441,Invencible: Un Niño Fuera De Serie SP Esp,INVENCIBLE: UN NIÑO FUERA DE SERIE SP,2D,ESP,DRAMA,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",INVENCIBLE,Invencible: Un Niño Fuera De Serie SP Esp,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",ZACHARY LEVI; MEGHANN FAHY; JACOB LAVAL,JON GUNN,108 minutos,FAMILIA; DRAMA,INVENCIBLE: UN NIÑO FUERA DE SERIE SP,INVENCIBLE: UN NIÑO FUERA DE SERIE SP,INVENCIBLE UN NINO FUERA DE SERIE
1086,Invencible: Un Niño Fuera De Serie Esp,INVENCIBLE: UN NIÑO FUERA DE SERIE,2D,ESP,DRAMA,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",INVENCIBLE,Invencible: Un Niño Fuera De Serie Esp,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",ZACHARY LEVI; MEGHANN FAHY; JACOB LAVAL,JON GUNN,108 minutos,FAMILIA; DRAMA,INVENCIBLE: UN NIÑO FUERA DE SERIE,INVENCIBLE: UN NIÑO FUERA DE SERIE,INVENCIBLE UN NINO FUERA DE SERIE
1275,Invencible: Un Niño Fuera De Serie SP Sub,INVENCIBLE: UN NIÑO FUERA DE SERIE SP,2D,SUB,DRAMA,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",INVENCIBLE,Invencible: Un Niño Fuera De Serie SP Sub,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",ZACHARY LEVI; MEGHANN FAHY; JACOB LAVAL,JON GUNN,108 minutos,FAMILIA; DRAMA,INVENCIBLE: UN NIÑO FUERA DE SERIE SP,INVENCIBLE: UN NIÑO FUERA DE SERIE SP,INVENCIBLE UN NINO FUERA DE SERIE
1663,Invencible: Un niño fuera de serie Dob,INVENCIBLE: UN NIÑO FUERA DE SERIE,2D,DUB,DRAMA,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",INVENCIBLE,Invencible: Un niño fuera de serie Dob,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",ZACHARY LEVI; MEGHANN FAHY; JACOB LAVAL,JON GUNN,108 minutos,FAMILIA; DRAMA,INVENCIBLE: UN NIÑO FUERA DE SERIE,INVENCIBLE: UN NIÑO FUERA DE SERIE,INVENCIBLE UN NINO FUERA DE SERIE
952,Invencible: Un niño fuera de serie Sub,INVENCIBLE: UN NIÑO FUERA DE SERIE,2D,SUB,,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",INVENCIBLE,Invencible: Un niño fuera de serie Sub,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",,,100 minutos,,INVENCIBLE: UN NIÑO FUERA DE SERIE,INVENCIBLE: UN NIÑO FUERA DE SERIE,INVENCIBLE: UN NINO FUERA DE SERIE
1079,Invencible: Un Niño Fuera De Serie Sub,INVENCIBLE: UN NIÑO FUERA DE SERIE,2D,SUB,,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",INVENCIBLE,Invencible: Un Niño Fuera De Serie Sub,"un niño con autismo padece además una rara enfermedad de los huesos. pero lo que le hace verdaderamente único es su visión del mundo alegre, divertida y llena de vida, que transforma y une a todos los que le rodean.",,,100 minutos,,INVENCIBLE: UN NIÑO FUERA DE SERIE,INVENCIBLE: UN NIÑO FUERA DE SERIE,INVENCIBLE: UN NINO FUERA DE SERIE
1445,J-HOPE TOUR HOPE ON THE STAGE Live Viewing OV,J-HOPE TOUR HOPE ON THE STAGE LIVE VIEWING OV,2D,ESP,,,J-HOPE TOUR HOPE ON THE STAGE LIVE VIEWING OV,J-HOPE TOUR HOPE ON THE STAGE Live Viewing OV,,,,,,J-HOPE TOUR HOPE ON THE STAGE LIVE VIEWING OV,J-HOPE TOUR HOPE ON THE STAGE LIVE VIEWING OV,J-HOPE TOUR HOPE ON THE STAGE LIVE VIEWING OV
1529,"Josee, El Tigre Y El Pez Sub","JOSEE, EL TIGRE Y EL PEZ",2D,SUB,ROMANCE,,"JOSEE, EL TIGRE Y EL PEZ","Josee, El Tigre Y El Pez Sub",,中川大志; 清原果耶; 宮本侑芽,タムラコータロー,98 minutos,ANIMACION; DRAMA; ROMANCE,"JOSEE, EL TIGRE Y EL PEZ","JOSEE, EL TIGRE Y EL PEZ","JOSEE, EL TIGRE Y EL PEZ"
345,Joyland: La Tierra De Los Sueños Sub,JOYLAND: LA TIERRA DE LOS SUEÑOS,2D,SUB,DRAMA,"mientras los rana —una familia patriarcal y felizmente unida — esperan el nacimiento de un niño para continuar con el linaje familiar, su hijo más joven se une en secreto a una compañía teatral de danza erótica y se enamora de una joven y ambiciosa estrella trans. su historia de amor imposible termina por avivar las ansias de rebeldía sexual de toda la familia rana.",JOYLAND,Joyland: La Tierra De Los Sueños Sub,"mientras los rana —una familia patriarcal y felizmente unida — esperan el nacimiento de un niño para continuar con el linaje familiar, su hijo más joven se une en secreto a una compañía teatral de danza erótica y se enamora de una joven y ambiciosa estrella trans. su historia de amor imposible termina por avivar las ansias de rebeldía sexual de toda la familia rana.",ALI JUNEJO; RASTI FAROOQ; ALINA KHAN,SAIM SADIQ,127 minutos,ROMANCE; DRAMA,JOYLAND: LA TIERRA DE LOS SUEÑOS,JOYLAND: LA TIERRA DE LOS SUEÑOS,JOYLAND LA TIERRA DE LOS SUENOS
